Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
IDDLNTM147_R2	(1, 38.93159990174021)	(2, 38.15933268311948)	(3, 38.35251346204264)	(4, 38.05067773878986)	(5, 38.29621627064788)	(6, 38.70385826990012)	(7, 38.57843111224135)	(8, 38.57053414104606)	(9, 38.43671202626187)	(10, 38.59884318576468)	(15, 38.60053334843812)	(20, 38.55116933272049)	(25, 38.59625759246618)	(30, 38.50815436226431)	(35, 38.48864833991906)	(40, 38.449895358051286)	(45, 38.38758119068593)	(50, 38.348497240918)	(55, 38.286902281668475)	(60, 38.23653301094055)	(65, 38.21012449451576)	(70, 38.14587880257592)	(75, 38.074954277535895)	(80, 37.94765837457157)	(85, 37.89725519674476)	(90, 37.868137416581945)	(95, 37.80415393429536)	(100, 37.70128467389297)	(105, 37.44816487661179)	(110, 37.331935589886164)	(115, 37.1945975213596)	(120, 37.07153087994625)	(125, 37.07868708723663)	(130, 36.92966231951697)	(135, 36.79156531413924)	(140, 36.59953257766132)	(145, 36.504552421377916)	(150, 35.671570412004684)
IDDLNTM148_R1	(1, 38.525669877501365)	(2, 37.567377128404395)	(3, 38.1750318673856)	(4, 38.24393857269825)	(5, 38.53597803353607)	(6, 38.76112968081926)	(7, 38.96250851764961)	(8, 38.79562536972215)	(9, 38.80315488557405)	(10, 39.01007625708412)	(15, 39.135702588731874)	(20, 39.152325123941516)	(25, 39.07608082709474)	(30, 38.930518212938075)	(35, 38.959378976223164)	(40, 38.85957660297414)	(45, 38.89993819484005)	(50, 38.85319886343018)	(55, 38.76780774851233)	(60, 38.6747752578911)	(65, 38.707978971269526)	(70, 38.65843381231853)	(75, 38.49901797188067)	(80, 38.384267274772604)	(85, 38.23343549712833)	(90, 37.910043482493236)	(95, 37.61608362647104)	(100, 37.325311373013434)	(105, 36.979107321521035)	(110, 36.7078871563348)	(115, 36.40530141967547)	(120, 36.135984484773644)	(125, 36.026878850942424)	(130, 35.76236739682772)	(135, 35.65458553390615)	(140, 35.41554391132774)	(145, 35.29065808959272)	(150, 34.683365771922254)
IDDLNTM148_R2	(1, 38.86428842561579)	(2, 38.18038985059049)	(3, 38.358389863262566)	(4, 38.120247612322096)	(5, 38.237673960213144)	(6, 38.61741453982228)	(7, 38.5102180115097)	(8, 38.505153790015676)	(9, 38.416099063360946)	(10, 38.54301333850968)	(15, 38.533663652057115)	(20, 38.47442769746691)	(25, 38.504667873585696)	(30, 38.40190161747502)	(35, 38.3713001720522)	(40, 38.32541839443673)	(45, 38.24821666481386)	(50, 38.20793721102632)	(55, 38.12951389348892)	(60, 38.07050557542447)	(65, 38.02299174990395)	(70, 37.95191040152618)	(75, 37.86422587165147)	(80, 37.735500872357086)	(85, 37.66594051843758)	(90, 37.633329973313764)	(95, 37.54907969064012)	(100, 37.43271802734979)	(105, 37.1546374318084)	(110, 37.0271440428869)	(115, 36.856839435032875)	(120, 36.720290927774364)	(125, 36.70469102892055)	(130, 36.541435550120646)	(135, 36.376563114703586)	(140, 36.17151790132026)	(145, 36.05572371653493)	(150, 35.159360832117486)
IDDLNTM149_R1	(1, 38.71812405554697)	(2, 37.728596269158146)	(3, 38.2994140406179)	(4, 38.329183534113255)	(5, 38.624855134530186)	(6, 38.854463526389125)	(7, 39.023755659886696)	(8, 38.83525034969621)	(9, 38.8728047017631)	(10, 39.090436556287045)	(15, 39.202481681748054)	(20, 39.222176766690765)	(25, 39.15263624033838)	(30, 39.017515385267004)	(35, 39.042125740039765)	(40, 38.92676130148019)	(45, 38.97857153917645)	(50, 38.91933508077702)	(55, 38.843615854271334)	(60, 38.746431307276325)	(65, 38.78991830452825)	(70, 38.71645243630549)	(75, 38.57062272492518)	(80, 38.38922543997051)	(85, 38.23013171409894)	(90, 37.81166629675432)	(95, 37.528441604300255)	(100, 37.16493109458937)	(105, 36.83957635066841)	(110, 36.545097740356745)	(115, 36.26952479875199)	(120, 36.06040224400674)	(125, 36.01378175009329)	(130, 35.86420340463077)	(135, 35.850231223051686)	(140, 35.7096364343526)	(145, 35.632676609870195)	(150, 35.06951265388683)
IDDLNTM149_R2	(1, 38.967897781527846)	(2, 38.27518382012483)	(3, 38.47285121659669)	(4, 38.15464603335041)	(5, 38.42135455931901)	(6, 38.819530036225096)	(7, 38.699284940701176)	(8, 38.70222521255791)	(9, 38.54989459775144)	(10, 38.708484676064565)	(15, 38.71056873492709)	(20, 38.65340528356287)	(25, 38.69908819388549)	(30, 38.60132640144913)	(35, 38.57713723060033)	(40, 38.53146622224557)	(45, 38.46716256175284)	(50, 38.42422341936857)	(55, 38.35716918981301)	(60, 38.31008306176908)	(65, 38.28260433274137)	(70, 38.206881827122096)	(75, 38.12955923551717)	(80, 37.96678804447328)	(85, 37.90372413181672)	(90, 37.79168459299368)	(95, 37.6548123269167)	(100, 37.43626547825113)	(105, 37.101396204061665)	(110, 36.88750557525217)	(115, 36.734784017235995)	(120, 36.54773487637894)	(125, 36.58614058349398)	(130, 36.411648504526845)	(135, 36.295954818672605)	(140, 36.08533613798753)	(145, 36.00478823454041)	(150, 35.09744189668788)
IDDLNTM15.A_R1	(1, 38.66940192908461)	(2, 37.705867689313926)	(3, 38.267460084172434)	(4, 38.25738263368128)	(5, 38.58984872203272)	(6, 38.788142031303764)	(7, 38.987406946618634)	(8, 38.80447932261012)	(9, 38.81665721036957)	(10, 39.03182547549224)	(15, 39.157805136478295)	(20, 39.17582487393502)	(25, 39.0957176873771)	(30, 38.94971464769027)	(35, 38.9556117312771)	(40, 38.83712647056813)	(45, 38.87486689407352)	(50, 38.805727098101684)	(55, 38.71683435073976)	(60, 38.62027503013483)	(65, 38.67099961035499)	(70, 38.60207546352946)	(75, 38.416510011142485)	(80, 38.21454410394179)	(85, 38.04334629871418)	(90, 37.60302328071986)	(95, 37.3111564709555)	(100, 36.96492483952777)	(105, 36.64498408379875)	(110, 36.367077685189614)	(115, 36.105627704444004)	(120, 35.8967448918906)	(125, 35.879758921389694)	(130, 35.711475022843224)	(135, 35.70065583407958)	(140, 35.57075575182119)	(145, 35.53573327317761)	(150, 35.00417034095078)
IDDLNTM15.A_R2	(1, 38.92283069126671)	(2, 38.04778870758623)	(3, 38.266180863644756)	(4, 37.97073059579229)	(5, 38.219147292650746)	(6, 38.68708679969284)	(7, 38.514878287202556)	(8, 38.508152695272535)	(9, 38.36042026974372)	(10, 38.53065221106455)	(15, 38.5389970856376)	(20, 38.47146235368374)	(25, 38.50659721415209)	(30, 38.407276290214895)	(35, 38.379289296611)	(40, 38.32896630140296)	(45, 38.25217889035481)	(50, 38.204035446303045)	(55, 38.12996187859026)	(60, 38.07620052818546)	(65, 38.033545199960805)	(70, 37.95442839532335)	(75, 37.86870047691638)	(80, 37.72519690744906)	(85, 37.65656187266583)	(90, 37.59791122929583)	(95, 37.480777558270155)	(100, 37.327941193225186)	(105, 36.9781598273713)	(110, 36.78180398805089)	(115, 36.61742966451792)	(120, 36.447004586873746)	(125, 36.469535821136986)	(130, 36.30303025331483)	(135, 36.17229510027092)	(140, 35.981029072986665)	(145, 35.89989814542645)	(150, 35.055140010162674)
IDDLNTM15.B_R1	(1, 38.56995940479026)	(2, 37.735387203260075)	(3, 38.23384149825497)	(4, 38.17576814057419)	(5, 38.513255962623774)	(6, 38.79525975631674)	(7, 38.915921522811246)	(8, 38.779986283344655)	(9, 38.790385951120896)	(10, 38.97146344182348)	(15, 39.09954970240038)	(20, 39.11371072277393)	(25, 39.0353473553088)	(30, 38.88494204196862)	(35, 38.902921255583216)	(40, 38.79425979499218)	(45, 38.82045703167589)	(50, 38.7413555758519)	(55, 38.629951554201355)	(60, 38.534056348188145)	(65, 38.56762459834857)	(70, 38.51359868650513)	(75, 38.347112301046806)	(80, 38.17704103498973)	(85, 38.01804445435344)	(90, 37.60072968826372)	(95, 37.2820615093466)	(100, 36.94262801526228)	(105, 36.58940800504566)	(110, 36.30527919728691)	(115, 36.013732055515526)	(120, 35.77785640422378)	(125, 35.728881049577886)	(130, 35.537304769976515)	(135, 35.50540421870278)	(140, 35.36141370801024)	(145, 35.325975946677595)	(150, 34.80278449153437)
IDDLNTM15.B_R2	(1, 38.791866817891716)	(2, 37.88013484252709)	(3, 38.053107501442454)	(4, 37.7411535185636)	(5, 38.071269557127735)	(6, 38.56816458446392)	(7, 38.367708214295526)	(8, 38.3561860838074)	(9, 38.1747230287383)	(10, 38.402782391510584)	(15, 38.41726303550387)	(20, 38.34749863542205)	(25, 38.38088138348167)	(30, 38.28562822473965)	(35, 38.262884687169084)	(40, 38.21770379549548)	(45, 38.14350505519475)	(50, 38.09630856069445)	(55, 38.01982219448635)	(60, 37.96555631992532)	(65, 37.927154585025676)	(70, 37.85486700636885)	(75, 37.77733237828919)	(80, 37.64112378572687)	(85, 37.575499512531984)	(90, 37.53227458300965)	(95, 37.431965267006646)	(100, 37.296541173328784)	(105, 36.959445915725)	(110, 36.779852231826524)	(115, 36.60564055887933)	(120, 36.45153115359032)	(125, 36.462544098311916)	(130, 36.303275354593396)	(135, 36.16146116854774)	(140, 35.97054058637214)	(145, 35.879100370811706)	(150, 35.05765947799358)
IDDLNTM152_R1	(1, 38.643170334534105)	(2, 37.58384408176545)	(3, 38.229361002704586)	(4, 38.19854308159624)	(5, 38.49583648215523)	(6, 38.765088365599574)	(7, 38.93696099378179)	(8, 38.79746124704772)	(9, 38.82390536613658)	(10, 39.00113874457355)	(15, 39.12812361771479)	(20, 39.1479219951806)	(25, 39.07471426651629)	(30, 38.937089939058396)	(35, 38.96529533092962)	(40, 38.86772477963687)	(45, 38.91039783154306)	(50, 38.865062848580706)	(55, 38.784737231833276)	(60, 38.69791244670126)	(65, 38.75188045195047)	(70, 38.70490759193879)	(75, 38.56096908088133)	(80, 38.40878623321466)	(85, 38.2271230132498)	(90, 37.856317094389574)	(95, 37.53713944969203)	(100, 37.18955673837003)	(105, 36.82408621596756)	(110, 36.51196867881147)	(115, 36.18483701480259)	(120, 35.89721527169096)	(125, 35.776239139624884)	(130, 35.525327627096786)	(135, 35.42927057778909)	(140, 35.218500654791725)	(145, 35.1166852467561)	(150, 34.519454142543836)
IDDLNTM152_R2	(1, 38.856059530280106)	(2, 38.14293284671454)	(3, 38.337683740218246)	(4, 38.046000275300884)	(5, 38.24562715010808)	(6, 38.64512573252615)	(7, 38.52451565270521)	(8, 38.518722364497286)	(9, 38.42223756507792)	(10, 38.5484394085057)	(15, 38.54717237154303)	(20, 38.49031969179359)	(25, 38.532246275685)	(30, 38.432022498502434)	(35, 38.40679982306749)	(40, 38.36477454435256)	(45, 38.29072284981031)	(50, 38.2523401391412)	(55, 38.17792641849326)	(60, 38.128622967819716)	(65, 38.09005146385533)	(70, 38.02508567787947)	(75, 37.94506931216672)	(80, 37.81709107073002)	(85, 37.75349003720915)	(90, 37.7246362192592)	(95, 37.65039050832187)	(100, 37.54114088822077)	(105, 37.27289684541093)	(110, 37.14612372544123)	(115, 36.99068503674396)	(120, 36.863722688220655)	(125, 36.86612574939241)	(130, 36.71354812243163)	(135, 36.57269276366725)	(140, 36.37456285102903)	(145, 36.28016816205103)	(150, 35.42875093376511)
IDDLNTM18.A_R1	(1, 38.634248775354244)	(2, 37.63340670890425)	(3, 38.223197078962045)	(4, 38.29762548074155)	(5, 38.59672207725223)	(6, 38.778019119098474)	(7, 38.96179234992768)	(8, 38.8028350741897)	(9, 38.84963991184119)	(10, 39.02606048334885)	(15, 39.15300777215168)	(20, 39.1683809049065)	(25, 39.089194435711406)	(30, 38.9332351868617)	(35, 38.949315168847164)	(40, 38.83921375052612)	(45, 38.87642005788767)	(50, 38.81818074179161)	(55, 38.70600159546588)	(60, 38.57660536657193)	(65, 38.617118954118325)	(70, 38.515945548712395)	(75, 38.37762628090742)	(80, 38.21047400907161)	(85, 38.094859988543575)	(90, 37.70576030220319)	(95, 37.4417237302976)	(100, 37.12045518625077)	(105, 36.835989838974726)	(110, 36.56043920455943)	(115, 36.336278358243455)	(120, 36.09637262643364)	(125, 36.08045062314269)	(130, 35.87326453889225)	(135, 35.850981000656084)	(140, 35.68733626673421)	(145, 35.64928318924491)	(150, 35.14504709489778)
IDDLNTM18.A_R2	(1, 39.00680276154544)	(2, 38.238846809595394)	(3, 38.39394490695774)	(4, 38.17018068340113)	(5, 38.29133228428704)	(6, 38.71135989541616)	(7, 38.570101423727564)	(8, 38.55231070873341)	(9, 38.42923870975416)	(10, 38.580548778625186)	(15, 38.57927975880405)	(20, 38.510696352460094)	(25, 38.54452185088098)	(30, 38.44137603660002)	(35, 38.418070664918915)	(40, 38.3654845207101)	(45, 38.29380674318163)	(50, 38.2502381439612)	(55, 38.18259222925401)	(60, 38.12898511664445)	(65, 38.09387902843643)	(70, 38.018992369499294)	(75, 37.93583048161605)	(80, 37.771693321291195)	(85, 37.70203715202584)	(90, 37.598856735977435)	(95, 37.464053332136686)	(100, 37.25002366706828)	(105, 36.90265057648436)	(110, 36.67195540264699)	(115, 36.49407744794664)	(120, 36.303442470371564)	(125, 36.323030422793046)	(130, 36.139540277673774)	(135, 36.01499337835708)	(140, 35.80947120659877)	(145, 35.739683766878166)	(150, 34.82120104356768)
IDDLNTM18.B_R1	(1, 38.59538543016822)	(2, 37.75547866928684)	(3, 38.23664826971053)	(4, 38.203691237752786)	(5, 38.55135677551532)	(6, 38.792650276651194)	(7, 38.92056835444802)	(8, 38.746110158743434)	(9, 38.75423478418419)	(10, 38.96778762665328)	(15, 39.09915889674012)	(20, 39.116615238812)	(25, 39.03393158283508)	(30, 38.88548675279787)	(35, 38.89820518180931)	(40, 38.78263118284066)	(45, 38.82358106507226)	(50, 38.76650903820156)	(55, 38.66994487881702)	(60, 38.56383695000766)	(65, 38.61334545859988)	(70, 38.53868503574863)	(75, 38.39260337835013)	(80, 38.234130743822384)	(85, 38.11352322615713)	(90, 37.7382903374169)	(95, 37.46099636242003)	(100, 37.15505191565274)	(105, 36.84367521010161)	(110, 36.57009114855542)	(115, 36.318561692519964)	(120, 36.080345918523776)	(125, 36.05798525456091)	(130, 35.8538204345584)	(135, 35.832345890649606)	(140, 35.674712686931194)	(145, 35.64426001031345)	(150, 35.12662820030383)
IDDLNTM18.B_R2	(1, 38.863624200359574)	(2, 38.14978188457304)	(3, 38.342775013588664)	(4, 38.04427812852783)	(5, 38.30666750289195)	(6, 38.71524856796421)	(7, 38.55242505330936)	(8, 38.54359799863416)	(9, 38.39182868531449)	(10, 38.575697481568206)	(15, 38.587638917924494)	(20, 38.519536661509946)	(25, 38.551367925185716)	(30, 38.45545044668366)	(35, 38.43438021769731)	(40, 38.38704575545986)	(45, 38.31719174645649)	(50, 38.27135816922412)	(55, 38.19936864991429)	(60, 38.14696059985227)	(65, 38.11725955038954)	(70, 38.04237892154813)	(75, 37.96585267104291)	(80, 37.83128019121684)	(85, 37.77074856099567)	(90, 37.73409638890051)	(95, 37.64564835333306)	(100, 37.51925443547825)	(105, 37.20868858970607)	(110, 37.04021511895305)	(115, 36.88256581789801)	(120, 36.72737418293822)	(125, 36.746734261543395)	(130, 36.59279006564368)	(135, 36.461469038759034)	(140, 36.27862859054229)	(145, 36.19457164360078)	(150, 35.40905300971415)
IDDLNTM19.A_R1	(1, 38.706931537932164)	(2, 37.5519947907302)	(3, 38.1471321828862)	(4, 38.144692005592226)	(5, 38.453159103896176)	(6, 38.72440474184992)	(7, 38.919919819410204)	(8, 38.754863425128256)	(9, 38.80576522325371)	(10, 38.98383912109584)	(15, 39.11921348565733)	(20, 39.14883773838431)	(25, 39.08065254644093)	(30, 38.946768441352184)	(35, 38.98370588708201)	(40, 38.89141861533365)	(45, 38.94194452941606)	(50, 38.89834211385737)	(55, 38.82367255522756)	(60, 38.751335158935106)	(65, 38.81319610519016)	(70, 38.76690459090253)	(75, 38.586678733563)	(80, 38.39029186388514)	(85, 38.18496917503994)	(90, 37.69647276792163)	(95, 37.35377847193196)	(100, 36.93788145908925)	(105, 36.57143361333381)	(110, 36.25602640395259)	(115, 35.97002454855052)	(120, 35.73742331288344)	(125, 35.711267014107)	(130, 35.54177746984137)	(135, 35.55432455125256)	(140, 35.43132894090301)	(145, 35.43041264849138)	(150, 34.927346097867954)
IDDLNTM19.A_R2	(1, 38.85995784147554)	(2, 38.04773206953388)	(3, 38.25611687231651)	(4, 37.99025129989896)	(5, 38.202562402989194)	(6, 38.60838240096766)	(7, 38.48030828629501)	(8, 38.446556781407814)	(9, 38.338108830906556)	(10, 38.49570752298487)	(15, 38.51784171572318)	(20, 38.465002386803626)	(25, 38.50696496319052)	(30, 38.42152032886184)	(35, 38.410589135189824)	(40, 38.38004225192837)	(45, 38.32437598678736)	(50, 38.29273454306971)	(55, 38.23776153513338)	(60, 38.196095382744225)	(65, 38.17785973600718)	(70, 38.121428159212314)	(75, 38.05545190315482)	(80, 37.93774362159672)	(85, 37.88211371726568)	(90, 37.84430474628662)	(95, 37.74955915019784)	(100, 37.62707499300304)	(105, 37.294640049664196)	(110, 37.13356292905339)	(115, 36.9751371453028)	(120, 36.84216092627329)	(125, 36.86853085314803)	(130, 36.73884858991778)	(135, 36.61841978588487)	(140, 36.459320426468935)	(145, 36.393368722297815)	(150, 35.651079832660216)
IDDLNTM19.B_R1	(1, 38.70126651937868)	(2, 37.586085391037976)	(3, 38.135652822824056)	(4, 38.176677691171804)	(5, 38.44947389216333)	(6, 38.70760639121678)	(7, 38.91832371046755)	(8, 38.722238083398025)	(9, 38.73504715942508)	(10, 38.9525396185407)	(15, 39.076865643410656)	(20, 39.09254576829398)	(25, 39.00817787854205)	(30, 38.849627862327004)	(35, 38.8528702890287)	(40, 38.73432477357947)	(45, 38.76641394047543)	(50, 38.69729019625214)	(55, 38.59230226781044)	(60, 38.46339477374437)	(65, 38.50960328271373)	(70, 38.4124309082332)	(75, 38.2680566876627)	(80, 38.009545956149225)	(85, 37.7478439488788)	(90, 37.18947221730939)	(95, 36.75852369708165)	(100, 36.23427973358829)	(105, 35.756350848921386)	(110, 35.317726453671376)	(115, 34.89391720854228)	(120, 34.54376622918922)	(125, 34.381015174888056)	(130, 34.136241867015954)	(135, 34.064885135089256)	(140, 33.91386452500916)	(145, 33.87228107023814)	(150, 33.32241617404513)
IDDLNTM19.B_R2	(1, 38.79989989676045)	(2, 37.99720415790575)	(3, 38.214485417292444)	(4, 37.887813238912095)	(5, 38.18751703549559)	(6, 38.65894121424324)	(7, 38.4840159764253)	(8, 38.474094891792475)	(9, 38.31288793642798)	(10, 38.5064093556436)	(15, 38.515372087556706)	(20, 38.45109009388558)	(25, 38.4829042355375)	(30, 38.38408242092054)	(35, 38.356933103164856)	(40, 38.30736609170892)	(45, 38.234565105420415)	(50, 38.186051829292936)	(55, 38.112794364472144)	(60, 38.054534796384)	(65, 38.01384063085734)	(70, 37.93584934333116)	(75, 37.85771152225146)	(80, 37.717366780403694)	(85, 37.65936535968782)	(90, 37.61138331619141)	(95, 37.52240446946738)	(100, 37.39167675189561)	(105, 37.07124789875346)	(110, 36.88741922790526)	(115, 36.73639939381927)	(120, 36.56952024487787)	(125, 36.601615037731094)	(130, 36.43595206555081)	(135, 36.31911134448415)	(140, 36.12478916401832)	(145, 36.058248186841276)	(150, 35.23763623142343)
IDDLNTM19.C_R1	(1, 38.62359408006227)	(2, 37.52931289525881)	(3, 38.19612751413365)	(4, 38.171597092412746)	(5, 38.53254635813192)	(6, 38.77487004547083)	(7, 38.995261177802924)	(8, 38.79457597413882)	(9, 38.84909609087964)	(10, 39.03520125715862)	(15, 39.16734161702517)	(20, 39.18283515050737)	(25, 39.10465494634965)	(30, 38.94921496939102)	(35, 38.97148979986472)	(40, 38.86539460404154)	(45, 38.896216367049846)	(50, 38.83670008917928)	(55, 38.74820519557024)	(60, 38.65066835506245)	(65, 38.67894667274794)	(70, 38.610707388336195)	(75, 38.3963907276393)	(80, 38.15961043422069)	(85, 37.91444932813651)	(90, 37.391815414389924)	(95, 37.01160179207112)	(100, 36.54425895117659)	(105, 36.11819469477106)	(110, 35.74426972122704)	(115, 35.3818626639067)	(120, 35.08572682746135)	(125, 34.9805091459758)	(130, 34.766155850789104)	(135, 34.71886676223726)	(140, 34.576958129797056)	(145, 34.5370971939939)	(150, 33.98758221342487)
IDDLNTM19.C_R2	(1, 38.863246468524935)	(2, 38.08417161585841)	(3, 38.26222298736722)	(4, 37.98873713815282)	(5, 38.20713336341332)	(6, 38.61771869117778)	(7, 38.49626026316455)	(8, 38.479029814273744)	(9, 38.34290208800274)	(10, 38.51189299138967)	(15, 38.51701039717824)	(20, 38.447229200544044)	(25, 38.47803537961572)	(30, 38.37720216934925)	(35, 38.345319882737)	(40, 38.29259371371737)	(45, 38.2181840879032)	(50, 38.16755130664373)	(55, 38.0950753944327)	(60, 38.03224145147643)	(65, 37.991215392033915)	(70, 37.91198975866113)	(75, 37.82887972709345)	(80, 37.68820304156016)	(85, 37.62144749478019)	(90, 37.57055557957966)	(95, 37.47031260071425)	(100, 37.33390485313159)	(105, 37.00249179803544)	(110, 36.814441250598676)	(115, 36.64452673379454)	(120, 36.48239390480418)	(125, 36.4941321991056)	(130, 36.32840282599596)	(135, 36.19520961210684)	(140, 36.00026256077531)	(145, 35.91310054250049)	(150, 35.07047549772727)
IDDLNTM1_R1	(1, 38.55015737774359)	(2, 37.436176849969954)	(3, 38.11184026701268)	(4, 38.25027335372163)	(5, 38.480684066890966)	(6, 38.8049128393956)	(7, 38.92894972205317)	(8, 38.749711973849905)	(9, 38.812856364580504)	(10, 39.01353805836564)	(15, 39.14196710058779)	(20, 39.16034259482535)	(25, 39.086284979388424)	(30, 38.928546676822535)	(35, 38.950587471277125)	(40, 38.828081369460676)	(45, 38.87247669316635)	(50, 38.80131796683521)	(55, 38.7158415020484)	(60, 38.60596938183146)	(65, 38.67675644917024)	(70, 38.59014829359656)	(75, 38.386297738021874)	(80, 38.135947960085886)	(85, 37.87796494693047)	(90, 37.27454920558368)	(95, 36.86585521757936)	(100, 36.33237222547567)	(105, 35.88688106274313)	(110, 35.485116416150895)	(115, 35.124198406957035)	(120, 34.83221861152896)	(125, 34.76113260940847)	(130, 34.55145467559261)	(135, 34.51516631516632)	(140, 34.363443453098625)	(145, 34.3074662247076)	(150, 33.73279083623912)
