Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
IDDLNTM63_R1	(1, 0.0)	(2, 0.2614871454893721)	(3, 0.2693342911913765)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5100138438838208)	(9, 0.2291872812449927)	(10, 0.047118312934551515)	(15, 0.0)	(20, 0.0)	(25, 0.10516694043079818)	(30, 0.41958941202349787)	(35, 0.19800120542283334)	(40, 0.33873343524497396)	(45, 0.11015873763220226)	(50, 0.05482370374645518)	(55, 0.11410256118179027)	(60, 0.24830394071000467)	(65, 0.058676399152407015)	(70, 0.0)	(75, 0.20067936031080771)	(80, 0.0552540310914038)	(85, 0.05765880154846967)	(90, 0.0)	(95, 0.12174719989793649)	(100, 0.04565013728707972)	(105, 0.27715612352014857)	(110, 0.0)	(115, 0.058676399152407015)	(120, 0.0)	(125, 0.0)	(130, 0.05208985943736978)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM63_R2	(1, 0.0)	(2, 0.2604492971868489)	(3, 0.2922935207130474)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08387839354245724)	(25, 0.0)	(30, 0.16811623698481273)	(35, 0.04989772131545501)	(40, 0.0)	(45, 0.054054177200194106)	(50, 0.0)	(55, 0.05954717919159718)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13294077354124725)	(80, 0.3351541242699307)	(85, 0.3450212771558704)	(90, 0.2685597019704689)	(95, 0.22156795590207876)	(100, 0.22156795590207876)	(105, 0.27800665286075293)	(110, 0.10529856997160598)	(115, 0.059719310129576625)	(120, 0.11060425300109025)	(125, 0.0)	(130, 0.0)	(135, 0.05345171891726603)	(140, 0.0)	(145, 0.0)	(150, 0.13765412363709634)
IDDLNTM64_R1	(1, 0.0)	(2, 0.2768066871840679)	(3, 0.273844926398934)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5201428564688787)	(9, 0.19560726318101496)	(10, 0.043661071821912735)	(15, 0.0)	(20, 0.0)	(25, 0.10612015103407388)	(30, 0.3994760042334832)	(35, 0.18623446975832555)	(40, 0.34285657371979855)	(45, 0.10632459115906542)	(50, 0.05460123953620399)	(55, 0.11662522822594723)	(60, 0.2570493838227053)	(65, 0.06285223329868335)	(70, 0.0)	(75, 0.18410095358213172)	(80, 0.055581503725266025)	(85, 0.05841745520271287)	(90, 0.0)	(95, 0.1227636740301806)	(100, 0.047524465978804276)	(105, 0.2594135503963255)	(110, 0.0)	(115, 0.06285223329868335)	(120, 0.0)	(125, 0.0)	(130, 0.053945982725333644)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM64_R2	(1, 0.0)	(2, 0.2697299136266682)	(3, 0.2950228265262635)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0871334296822948)	(25, 0.0)	(30, 0.17087000805703775)	(35, 0.050659214562008004)	(40, 0.0)	(45, 0.05555529345283121)	(50, 0.0)	(55, 0.06494905509346846)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.12852993396583962)	(80, 0.33018128597032265)	(85, 0.34145170311729256)	(90, 0.25946597094119517)	(95, 0.2142165566097327)	(100, 0.2142165566097327)	(105, 0.2696774930817986)	(110, 0.10770849354362359)	(115, 0.062149797997430346)	(120, 0.11197552589601127)	(125, 0.0)	(130, 0.0)	(135, 0.0537834790362378)	(140, 0.0)	(145, 0.0)	(150, 0.13371170482620232)
IDDLNTM67_R1	(1, 0.0)	(2, 0.2769959256826137)	(3, 0.2717433128742029)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5292679250298239)	(9, 0.20968918946320986)	(10, 0.046462414135049805)	(15, 0.0)	(20, 0.0)	(25, 0.10513532074286115)	(30, 0.4044902754592311)	(35, 0.1920257519726004)	(40, 0.3440192651179358)	(45, 0.10655230466326965)	(50, 0.0538356166726237)	(55, 0.11799567135843073)	(60, 0.2558535483598289)	(65, 0.062186049500134497)	(70, 0.0)	(75, 0.18599135493224006)	(80, 0.05546270510536864)	(85, 0.05884880805999999)	(90, 0.0)	(95, 0.11338314438992857)	(100, 0.046667632495936556)	(105, 0.2563861388678445)	(110, 0.0)	(115, 0.062186049500134497)	(120, 0.0)	(125, 0.0)	(130, 0.05363528446318663)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM67_R2	(1, 0.0)	(2, 0.2681764223159332)	(3, 0.29211856441938716)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0868806589268399)	(25, 0.0)	(30, 0.16966672293884422)	(35, 0.05230625126887245)	(40, 0.0)	(45, 0.054759099296614065)	(50, 0.0)	(55, 0.06276261537119726)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13302547321766023)	(80, 0.33821940334716033)	(85, 0.33545384162663894)	(90, 0.26635388782520086)	(95, 0.22170912202943371)	(100, 0.22170912202943371)	(105, 0.27628743372240944)	(110, 0.10700671674809031)	(115, 0.06137494835948687)	(120, 0.11187332359197605)	(125, 0.0)	(130, 0.0)	(135, 0.05519396677563598)	(140, 0.0)	(145, 0.0)	(150, 0.13524867212726666)
IDDLNTM68_R1	(1, 0.0)	(2, 0.27368301885628865)	(3, 0.2709519151754437)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5208479019727599)	(9, 0.1947673374976791)	(10, 0.04575920167196405)	(15, 0.0)	(20, 0.0)	(25, 0.10720903449097624)	(30, 0.39836671189873596)	(35, 0.18939763526066292)	(40, 0.3442247839289525)	(45, 0.10395373510364647)	(50, 0.05508019423433178)	(55, 0.11747710332976602)	(60, 0.25699245136157634)	(65, 0.0608859920590958)	(70, 0.0)	(75, 0.1792573115940417)	(80, 0.056146205671048686)	(85, 0.05860419898380918)	(90, 0.0)	(95, 0.12445903773966813)	(100, 0.047168803571755014)	(105, 0.2606882513425907)	(110, 0.0)	(115, 0.0608859920590958)	(120, 0.0)	(125, 0.0)	(130, 0.0540362078272991)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM68_R2	(1, 0.0)	(2, 0.2701810391364955)	(3, 0.29777840133084044)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08742615282859748)	(25, 0.0)	(30, 0.17080851020716964)	(35, 0.05151654443142276)	(40, 0.0)	(45, 0.055058169204647546)	(50, 0.0)	(55, 0.06306646999783494)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1347931816675106)	(80, 0.34081530933383314)	(85, 0.3497222313381373)	(90, 0.27133515069194936)	(95, 0.2246553027791843)	(100, 0.2246553027791843)	(105, 0.28148428437044426)	(110, 0.10853494127796712)	(115, 0.06062609670882184)	(120, 0.11293113720294017)	(125, 0.0)	(130, 0.0)	(135, 0.0540362078272991)	(140, 0.0)	(145, 0.0)	(150, 0.13841629905056704)
IDDLNTM7.A_R1	(1, 0.0)	(2, 0.28126020235070154)	(3, 0.2801812756669665)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5310317296353587)	(9, 0.20076028366980528)	(10, 0.04345277318123931)	(15, 0.0)	(20, 0.0)	(25, 0.10679376156599416)	(30, 0.3965774847182023)	(35, 0.18559936575095096)	(40, 0.3458479504588835)	(45, 0.1072493083880156)	(50, 0.05653575822771507)	(55, 0.11872988750790713)	(60, 0.2554618665351708)	(65, 0.06201031214148166)	(70, 0.0)	(75, 0.1835214328785724)	(80, 0.057223074485501825)	(85, 0.06075955639329994)	(90, 0.0)	(95, 0.12324939150533049)	(100, 0.047724523643879066)	(105, 0.26279457195981437)	(110, 0.0)	(115, 0.06201031214148166)	(120, 0.0)	(125, 0.0)	(130, 0.05551277589054408)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM7.A_R2	(1, 0.0)	(2, 0.27756387945272043)	(3, 0.30587571483887827)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08700544698134295)	(25, 0.0)	(30, 0.17181308034767015)	(35, 0.05086140307621978)	(40, 0.0)	(45, 0.055300986578551654)	(50, 0.0)	(55, 0.06446387134079018)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.12999867731580625)	(80, 0.3328368938579901)	(85, 0.342343436749122)	(90, 0.2616197406819696)	(95, 0.2166644621930104)	(100, 0.2166644621930104)	(105, 0.27234107509849204)	(110, 0.10856400053227051)	(115, 0.06252579933482172)	(120, 0.11564495639737589)	(125, 0.0)	(130, 0.0)	(135, 0.053179097433872786)	(140, 0.0)	(145, 0.0)	(150, 0.13231836968583652)
IDDLNTM7.B_R1	(1, 0.0)	(2, 0.2708458442228958)	(3, 0.2679822016189688)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5220673141306444)	(9, 0.20281327618401093)	(10, 0.045051836142370204)	(15, 0.0)	(20, 0.0)	(25, 0.10589160775845007)	(30, 0.40098576685401066)	(35, 0.18945101444539245)	(40, 0.3440413914270963)	(45, 0.10640116769238413)	(50, 0.05548307545108688)	(55, 0.11643233928437571)	(60, 0.2549736839667177)	(65, 0.06130300791965629)	(70, 0.0)	(75, 0.18314678947762947)	(80, 0.056198986102068645)	(85, 0.058422520359235536)	(90, 0.0)	(95, 0.12284605646934764)	(100, 0.04606674477111494)	(105, 0.26320665645300806)	(110, 0.0)	(115, 0.06130300791965629)	(120, 0.0)	(125, 0.0)	(130, 0.05448922301795925)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM7.B_R2	(1, 0.0)	(2, 0.27244611508979627)	(3, 0.2953552559212128)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08731583198503494)	(25, 0.0)	(30, 0.16772102056853413)	(35, 0.05125499137117104)	(40, 0.0)	(45, 0.0547840097565988)	(50, 0.0)	(55, 0.0620820871574894)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13152963154184413)	(80, 0.335538899636907)	(85, 0.34327494590663343)	(90, 0.26565759762283975)	(95, 0.21921605256974022)	(100, 0.21921605256974022)	(105, 0.275406616193562)	(110, 0.10634642158377965)	(115, 0.06062920965990875)	(120, 0.11166942783578525)	(125, 0.0)	(130, 0.0)	(135, 0.05323427375917945)	(140, 0.0)	(145, 0.0)	(150, 0.1354755626004907)
IDDLNTM7.C_R1	(1, 0.0)	(2, 0.27145905401164694)	(3, 0.27025208166155473)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5223995780717263)	(9, 0.1973948416196252)	(10, 0.04445315740309292)	(15, 0.0)	(20, 0.0)	(25, 0.10608555458916491)	(30, 0.3982496706428481)	(35, 0.18568355233176084)	(40, 0.3405746797682906)	(45, 0.10539063111486939)	(50, 0.054401535561428675)	(55, 0.11705803049909404)	(60, 0.2523632884364002)	(65, 0.06064121686220838)	(70, 0.0)	(75, 0.18355123451326463)	(80, 0.055074514083904326)	(85, 0.05803708257958519)	(90, 0.0)	(95, 0.11501714997984722)	(100, 0.047470588278323435)	(105, 0.2527875575049175)	(110, 0.0)	(115, 0.06064121686220838)	(120, 0.0)	(125, 0.0)	(130, 0.053798049386382565)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM7.C_R2	(1, 0.0)	(2, 0.26899024693191287)	(3, 0.2931114064739071)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.085786474155796)	(25, 0.0)	(30, 0.17075732760228726)	(35, 0.050601401404623214)	(40, 0.0)	(45, 0.05521349877876343)	(50, 0.0)	(55, 0.06453278831826326)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1334582244924681)	(80, 0.33748409905366056)	(85, 0.34053810484859076)	(90, 0.26768452229863127)	(95, 0.22243037415411354)	(100, 0.22243037415411354)	(105, 0.27775725518394623)	(110, 0.10955285697670251)	(115, 0.06184453172033061)	(120, 0.11258491781981292)	(125, 0.0)	(130, 0.0)	(135, 0.05386754173381213)	(140, 0.0)	(145, 0.0)	(150, 0.13365390031286187)
IDDLNTM70_R1	(1, 0.0)	(2, 0.29513834947849615)	(3, 0.2903832826981762)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5452116342435054)	(9, 0.18587988323068963)	(10, 0.04264430344350589)	(15, 0.0)	(20, 0.0)	(25, 0.10795622636819617)	(30, 0.38496588374672247)	(35, 0.17643999497475896)	(40, 0.3495676536582269)	(45, 0.105492237218394)	(50, 0.05759574637662561)	(55, 0.12188100715556498)	(60, 0.2644681687454324)	(65, 0.06519304625518228)	(70, 0.0)	(75, 0.17328435974781936)	(80, 0.057876727595462696)	(85, 0.06045418992979522)	(90, 0.0)	(95, 0.12385868265737988)	(100, 0.04830715570006876)	(105, 0.25576315444646025)	(110, 0.0)	(115, 0.06519304625518228)	(120, 0.0)	(125, 0.0)	(130, 0.05719588848828052)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM70_R2	(1, 0.0)	(2, 0.28597944244140255)	(3, 0.313861424926006)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.09118921248259064)	(25, 0.0)	(30, 0.1758023837473979)	(35, 0.05170054426602437)	(40, 0.0)	(45, 0.05644480407638907)	(50, 0.0)	(55, 0.06606300733658173)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.134822353677004)	(80, 0.34441813247453945)	(85, 0.35177767901408014)	(90, 0.26845053717395034)	(95, 0.22470392279500664)	(100, 0.22470392279500664)	(105, 0.2798735044166735)	(110, 0.11311655452183886)	(115, 0.0655064483838852)	(120, 0.12016269893267663)	(125, 0.0)	(130, 0.0)	(135, 0.052327348523430184)	(140, 0.0)	(145, 0.0)	(150, 0.13216924255298454)
IDDLNTM71_R1	(1, 0.0)	(2, 0.2579827233757404)	(3, 0.2645917706442212)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5040691616682155)	(9, 0.21712157026365503)	(10, 0.04563690813826587)	(15, 0.0)	(20, 0.0)	(25, 0.1070435777588893)	(30, 0.4153412653394551)	(35, 0.19510482236317692)	(40, 0.33702692870677037)	(45, 0.10675048088002626)	(50, 0.053142487036210106)	(55, 0.11504914545018818)	(60, 0.24773582661078286)	(65, 0.0588722436681017)	(70, 0.0)	(75, 0.19467954453894423)	(80, 0.05440107951603383)	(85, 0.05638379369657807)	(90, 0.0)	(95, 0.11549741126491993)	(100, 0.0461024149458719)	(105, 0.2653388803354408)	(110, 0.0)	(115, 0.0588722436681017)	(120, 0.0)	(125, 0.0)	(130, 0.051734472618142464)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM71_R2	(1, 0.0)	(2, 0.25867236309071234)	(3, 0.28424650252092054)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08526820375865139)	(25, 0.0)	(30, 0.16624914728922743)	(35, 0.049102347705999694)	(40, 0.0)	(45, 0.05257928126898306)	(50, 0.0)	(55, 0.059602112366446955)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13165222158813683)	(80, 0.3333660912197945)	(85, 0.33406722493001595)	(90, 0.26698826865374853)	(95, 0.21942036931356135)	(100, 0.21942036931356135)	(105, 0.27408006372270965)	(110, 0.10459535677073906)	(115, 0.05942395544007922)	(120, 0.10939409978741857)	(125, 0.0)	(130, 0.0)	(135, 0.05353328287469419)	(140, 0.0)	(145, 0.0)	(150, 0.13548546900385566)
IDDLNTM72_R1	(1, 0.0)	(2, 0.27008461311790344)	(3, 0.2680276456428645)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.527540402668126)	(9, 0.22181763213385022)	(10, 0.04771207813032181)	(15, 0.0)	(20, 0.0)	(25, 0.1077085573673878)	(30, 0.42944697233522255)	(35, 0.2007217564014741)	(40, 0.3495026922355697)	(45, 0.11369768127145466)	(50, 0.059355470768100355)	(55, 0.12016516970460034)	(60, 0.2461376847922176)	(65, 0.05964248948554765)	(70, 0.0)	(75, 0.20518968110307031)	(80, 0.05709759019084831)	(85, 0.058570952940411085)	(90, 0.0)	(95, 0.12815385734021667)	(100, 0.04727198276356929)	(105, 0.28522963410853897)	(110, 0.0)	(115, 0.05964248948554765)	(120, 0.0)	(125, 0.0)	(130, 0.05225654115657062)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM72_R2	(1, 0.0)	(2, 0.2612827057828531)	(3, 0.29610764349979146)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.07722716957448518)	(25, 0.0)	(30, 0.1720390192379079)	(35, 0.05238091593413112)	(40, 0.0)	(45, 0.05623653403850643)	(50, 0.0)	(55, 0.05996777736532125)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1272066955726406)	(80, 0.3289043156134355)	(85, 0.3400215072692274)	(90, 0.25971367012747454)	(95, 0.21201115928773437)	(100, 0.21201115928773437)	(105, 0.2702281224766271)	(110, 0.10345111305858626)	(115, 0.05971902781020026)	(120, 0.11137282966013158)	(125, 0.0)	(130, 0.0)	(135, 0.05569119847535657)	(140, 0.0)	(145, 0.0)	(150, 0.13977811539683208)
IDDLNTM73_R1	(1, 0.0)	(2, 0.2744511553430822)	(3, 0.26976198218267944)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5158090476443055)	(9, 0.1995973460817346)	(10, 0.04446642974811453)	(15, 0.0)	(20, 0.0)	(25, 0.10725907066737696)	(30, 0.39799165019690685)	(35, 0.18840098426513352)	(40, 0.3454613800467226)	(45, 0.10683243278147146)	(50, 0.05618551906456376)	(55, 0.11750606709822434)	(60, 0.2539725368196183)	(65, 0.05988304740907808)	(70, 0.0)	(75, 0.18327748604970984)	(80, 0.056024088513140065)	(85, 0.05856854149034223)	(90, 0.0)	(95, 0.12201074819985717)	(100, 0.04679564199008509)	(105, 0.26222471286501564)	(110, 0.0)	(115, 0.05988304740907808)	(120, 0.0)	(125, 0.0)	(130, 0.05410998340340188)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM73_R2	(1, 0.0)	(2, 0.27054991701700937)	(3, 0.29290036122007673)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08799502486414851)	(25, 0.0)	(30, 0.1698518451896386)	(35, 0.04992816340461645)	(40, 0.0)	(45, 0.055747350424985145)	(50, 0.0)	(55, 0.0625082156619921)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13419491124778896)	(80, 0.33832768710761807)	(85, 0.35049263223276134)	(90, 0.26971970275254464)	(95, 0.22365818541298163)	(100, 0.22365818541298163)	(105, 0.27985139164666084)	(110, 0.10784713910470616)	(115, 0.060090600975194274)	(120, 0.11164460064772086)	(125, 0.0)	(130, 0.0)	(135, 0.05321827178601381)	(140, 0.0)	(145, 0.0)	(150, 0.1352461316243219)
IDDLNTM74_R1	(1, 0.0)	(2, 0.2773094757851594)	(3, 0.2714498652403133)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5180758765057553)	(9, 0.2172598235348759)	(10, 0.04755369208836747)	(15, 0.0)	(20, 0.0)	(25, 0.1080802893829989)	(30, 0.4118079782912785)	(35, 0.1965195276063741)	(40, 0.3416062100970174)	(45, 0.10889336712526826)	(50, 0.055625419172236894)	(55, 0.11741024291719575)	(60, 0.25171796740557567)	(65, 0.061316963368122306)	(70, 0.0)	(75, 0.1923178688823565)	(80, 0.05576168918490774)	(85, 0.05838715809569925)	(90, 0.0)	(95, 0.12313812578312673)	(100, 0.04689051136003605)	(105, 0.27421160416377566)	(110, 0.0)	(115, 0.061316963368122306)	(120, 0.0)	(125, 0.0)	(130, 0.053594995983441376)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM74_R2	(1, 0.0)	(2, 0.26797497991720687)	(3, 0.2893012369001934)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08417852916053357)	(25, 0.0)	(30, 0.16742133756739405)	(35, 0.05132382910559405)	(40, 0.0)	(45, 0.05523477846924715)	(50, 0.0)	(55, 0.06161675739599816)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1303150131171243)	(80, 0.33299394529622034)	(85, 0.3427599628709639)	(90, 0.2648089732894877)	(95, 0.2171916885285405)	(100, 0.2171916885285405)	(105, 0.27191318328339414)	(110, 0.10576824150135032)	(115, 0.06037670028069352)	(120, 0.11159605570990658)	(125, 0.0)	(130, 0.0)	(135, 0.05473966408987643)	(140, 0.0)	(145, 0.0)	(150, 0.14042624805730064)
IDDLNTM75_R1	(1, 0.0)	(2, 0.2831697425329935)	(3, 0.2834770218863265)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.536722482779356)	(9, 0.1655999345731346)	(10, 0.04245655188128239)	(15, 0.0)	(20, 0.0)	(25, 0.10780305189853731)	(30, 0.3765732111968814)	(35, 0.17140042328912763)	(40, 0.3534752585755758)	(45, 0.10041889266921282)	(50, 0.05677576974659854)	(55, 0.12161171329985407)	(60, 0.26124417882901985)	(65, 0.06504394803858862)	(70, 0.0)	(75, 0.1668621436091331)	(80, 0.057503785445264334)	(85, 0.06107768069326004)	(90, 0.0)	(95, 0.12299683407718574)	(100, 0.047926124370609155)	(105, 0.24485437085970618)	(110, 0.0)	(115, 0.06504394803858862)	(120, 0.0)	(125, 0.0)	(130, 0.05571211044659981)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM75_R2	(1, 0.0)	(2, 0.278560552232999)	(3, 0.3074448114462977)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08826953977589408)	(25, 0.0)	(30, 0.17603325046245544)	(35, 0.051670205106604666)	(40, 0.0)	(45, 0.05724850721326464)	(50, 0.0)	(55, 0.06567268886925452)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.12722783440384733)	(80, 0.3288503639369387)	(85, 0.33978950891559223)	(90, 0.2562284343076925)	(95, 0.2120463906730789)	(100, 0.2120463906730789)	(105, 0.2684250609476779)	(110, 0.1086634340878696)	(115, 0.06413156472792304)	(120, 0.11768326495185878)	(125, 0.0)	(130, 0.0)	(135, 0.0542229874266016)	(140, 0.0)	(145, 0.0)	(150, 0.13432835115317213)
IDDLNTM76_R1	(1, 0.0)	(2, 0.2858306052585456)	(3, 0.2772898079041159)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.523362259721197)	(9, 0.19578135474000477)	(10, 0.044170545523827445)	(15, 0.0)	(20, 0.0)	(25, 0.10870336920680154)	(30, 0.39704323105781486)	(35, 0.18615547345369712)	(40, 0.3484560548425155)	(45, 0.10569395673948385)	(50, 0.056492182203394324)	(55, 0.11934651667924473)	(60, 0.2582118283049654)	(65, 0.062002374044961894)	(70, 0.0)	(75, 0.18082754180381216)	(80, 0.05678040762279939)	(85, 0.058208818892498064)	(90, 0.0)	(95, 0.12440317734616022)	(100, 0.04820146278638957)	(105, 0.2599496580396136)	(110, 0.0)	(115, 0.062002374044961894)	(120, 0.0)	(125, 0.0)	(130, 0.054673818895677025)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM76_R2	(1, 0.0)	(2, 0.2733690944783851)	(3, 0.30636666639115706)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08873104308567352)	(25, 0.0)	(30, 0.17310479600739975)	(35, 0.0508633093067776)	(40, 0.0)	(45, 0.05640741002121635)	(50, 0.0)	(55, 0.06523219418594227)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1330711329738569)	(80, 0.3393048977764045)	(85, 0.3504397239054799)	(90, 0.26831667242057855)	(95, 0.22178522162309483)	(100, 0.22178522162309483)	(105, 0.27854443620034974)	(110, 0.10970368095650149)	(115, 0.06265511984773221)	(120, 0.11508671452480211)	(125, 0.0)	(130, 0.0)	(135, 0.053851528728550785)	(140, 0.0)	(145, 0.0)	(150, 0.13286979904118423)
IDDLNTM77_R1	(1, 0.0)	(2, 0.2728519824113608)	(3, 0.27784951718447615)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5433896701962455)	(9, 0.21207659308998583)	(10, 0.045970611812293935)	(15, 0.0)	(20, 0.0)	(25, 0.1092749549718763)	(30, 0.41103884996327317)	(35, 0.19137539535866535)	(40, 0.3529802412903702)	(45, 0.11352789060429921)	(50, 0.06155352896390036)	(55, 0.12324121993513266)	(60, 0.2581813669096117)	(65, 0.061962723086262814)	(70, 0.0)	(75, 0.19455503493243265)	(80, 0.059574639355754036)	(85, 0.06123824824667026)	(90, 0.0)	(95, 0.12638061090670039)	(100, 0.04940515919999195)	(105, 0.2790167266482641)	(110, 0.0)	(115, 0.061962723086262814)	(120, 0.0)	(125, 0.0)	(130, 0.05366480293278148)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM77_R2	(1, 0.0)	(2, 0.26832401466390743)	(3, 0.30149557097673296)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08586368469245037)	(25, 0.0)	(30, 0.17665111505398345)	(35, 0.053108030602353876)	(40, 0.0)	(45, 0.05671698859958343)	(50, 0.0)	(55, 0.061909058283330036)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1321361610212412)	(80, 0.33722962162959885)	(85, 0.3482778629333852)	(90, 0.2676733289283474)	(95, 0.22022693503540197)	(100, 0.22022693503540197)	(105, 0.2778897657866757)	(110, 0.10831569661945283)	(115, 0.06097663233237295)	(120, 0.11612392544617252)	(125, 0.0)	(130, 0.0)	(135, 0.05453685598043918)	(140, 0.0)	(145, 0.0)	(150, 0.1416079987388771)
